id,language,region1,region2,region3,locality,postcode,suburb,latitude,longitude,elevation,iso2,fips,nuts,hasc,stat,timezone,utc,dst
1005526085,IT,Berna,Berner Jura,Tavannes,Tavannes,2710,,47.220083,7.199798,765,CH-BE,SZ05,CH021,CH.BE.BJ,713,Europe/Zurich,+01:00,+02:00
1005526086,IT,Berna,Berner Jura,Tramelan,La Chaux-de-Tramelan,2722,,47.229869,7.071298,1004,CH-BE,SZ05,CH021,CH.BE.BJ,446,Europe/Zurich,+01:00,+02:00
1005526087,IT,Berna,Berner Jura,Tramelan,Le Cernil,2722,,47.229426,7.071899,1008,CH-BE,SZ05,CH021,CH.BE.BJ,446,Europe/Zurich,+01:00,+02:00
1005526088,IT,Berna,Berner Jura,Tramelan,Les Reussilles,2722,,47.224516,7.08355,1013,CH-BE,SZ05,CH021,CH.BE.BJ,446,Europe/Zurich,+01:00,+02:00
1005526089,IT,Berna,Berner Jura,Tramelan,Tramelan,2720,,47.222921,7.097323,929,CH-BE,SZ05,CH021,CH.BE.BJ,446,Europe/Zurich,+01:00,+02:00
1005524323,IT,Berna,Berner Jura,Valbirse,Bévilard,2735,,47.23717,7.2866,707,CH-BE,SZ05,CH021,CH.BE.BJ,717,Europe/Zurich,+01:00,+02:00
1005524340,IT,Berna,Berner Jura,Valbirse,Malleray,2735,,47.238447,7.271145,700,CH-BE,SZ05,CH021,CH.BE.BJ,717,Europe/Zurich,+01:00,+02:00
1005524533,IT,Berna,Berner Jura,Valbirse,Moron,2735,,47.2568,7.26335,1226,CH-BE,SZ05,CH021,CH.BE.BJ,717,Europe/Zurich,+01:00,+02:00
1005524321,IT,Berna,Berner Jura,Valbirse,Pontenet,2733,,47.246381,7.257093,819,CH-BE,SZ05,CH021,CH.BE.BJ,717,Europe/Zurich,+01:00,+02:00
1005526090,IT,Berna,Berner Jura,Villeret,Villeret,2613,,47.158377,7.019202,745,CH-BE,SZ05,CH021,CH.BE.BJ,448,Europe/Zurich,+01:00,+02:00
1005526091,IT,Berna,Bienne,Aegerten,Aegerten,2558,,47.120314,7.289895,435,CH-BE,SZ05,CH021,CH.BE.BI,731,Europe/Zurich,+01:00,+02:00
1005526092,IT,Berna,Bienne,Bellmund,Bellmund,2564,,47.106377,7.24549,499,CH-BE,SZ05,CH021,CH.BE.BI,732,Europe/Zurich,+01:00,+02:00
1005526093,IT,Berna,Bienne,Bienne,Bienne,2500,,47.139339,7.248581,439,CH-BE,SZ05,CH021,CH.BE.BI,371,Europe/Zurich,+01:00,+02:00
1005524537,IT,Berna,Bienne,Bienne,Bienne,2502,,47.148764,7.249868,515,CH-BE,SZ05,CH021,CH.BE.BI,371,Europe/Zurich,+01:00,+02:00
1005524538,IT,Berna,Bienne,Bienne,Bienne,2503,,47.133567,7.257766,443,CH-BE,SZ05,CH021,CH.BE.BI,371,Europe/Zurich,+01:00,+02:00
1005524539,IT,Berna,Bienne,Bienne,Bienne,2504,,47.154337,7.277806,444,CH-BE,SZ05,CH021,CH.BE.BI,371,Europe/Zurich,+01:00,+02:00
1005524540,IT,Berna,Bienne,Bienne,Bienne,2505,,47.136134,7.217219,751,CH-BE,SZ05,CH021,CH.BE.BI,371,Europe/Zurich,+01:00,+02:00
1005526094,IT,Berna,Bienne,Brügg,Brügg,2555,,47.125568,7.276708,440,CH-BE,SZ05,CH021,CH.BE.BI,733,Europe/Zurich,+01:00,+02:00
1005526097,IT,Berna,Bienne,Evilard,Leubringen,2533,,47.149696,7.238332,698,CH-BE,SZ05,CH021,CH.BE.BI,372,Europe/Zurich,+01:00,+02:00
1005524240,IT,Berna,Bienne,Evilard,Magglingen/Macolin,2532,,47.14139,7.216402,873,CH-BE,SZ05,CH021,CH.BE.BI,372,Europe/Zurich,+01:00,+02:00
1005526095,IT,Berna,Bienne,Ipsach,Ipsach,2563,,47.113207,7.23083,442,CH-BE,SZ05,CH021,CH.BE.BI,739,Europe/Zurich,+01:00,+02:00
1005526096,IT,Berna,Bienne,Lengnau,Lengnau,2543,,47.182083,7.366157,440,CH-BE,SZ05,CH021,CH.BE.BI,387,Europe/Zurich,+01:00,+02:00
1005525287,IT,Berna,Bienne,Ligerz,Chavannes,2514,,46.77091,6.966699,677,CH-BE,SZ05,CH021,CH.BE.BI,740,Europe/Zurich,+01:00,+02:00
1005526098,IT,Berna,Bienne,Ligerz,Ligerz,2514,,47.084468,7.135853,438,CH-BE,SZ05,CH021,CH.BE.BI,740,Europe/Zurich,+01:00,+02:00
1005526099,IT,Berna,Bienne,Ligerz,Schafis,2514,,47.081715,7.129267,438,CH-BE,SZ05,CH021,CH.BE.BI,740,Europe/Zurich,+01:00,+02:00
1005526100,IT,Berna,Bienne,Ligerz,Schernelz,2514,,47.091726,7.143012,574,CH-BE,SZ05,CH021,CH.BE.BI,740,Europe/Zurich,+01:00,+02:00
1005526101,IT,Berna,Bienne,Meinisberg,Meinisberg,2554,,47.158184,7.344497,443,CH-BE,SZ05,CH021,CH.BE.BI,390,Europe/Zurich,+01:00,+02:00
1005526102,IT,Berna,Bienne,Mörigen,Mörigen,2572,,47.085093,7.213474,489,CH-BE,SZ05,CH021,CH.BE.BI,742,Europe/Zurich,+01:00,+02:00
1005526103,IT,Berna,Bienne,Nidau,Nidau,2560,,47.127187,7.240334,435,CH-BE,SZ05,CH021,CH.BE.BI,743,Europe/Zurich,+01:00,+02:00
1005526104,IT,Berna,Bienne,Orpund,Gottstatt,2552,,47.136361,7.312921,432,CH-BE,SZ05,CH021,CH.BE.BI,744,Europe/Zurich,+01:00,+02:00
1005526105,IT,Berna,Bienne,Orpund,Orpund,2552,,47.139677,7.303811,443,CH-BE,SZ05,CH021,CH.BE.BI,744,Europe/Zurich,+01:00,+02:00
1005526106,IT,Berna,Bienne,Pieterlen,Pieterlen,2542,,47.175071,7.338116,447,CH-BE,SZ05,CH021,CH.BE.BI,392,Europe/Zurich,+01:00,+02:00
1005526107,IT,Berna,Bienne,Port,Port,2562,,47.116747,7.255398,446,CH-BE,SZ05,CH021,CH.BE.BI,745,Europe/Zurich,+01:00,+02:00
1005526108,IT,Berna,Bienne,Safnern,Safnern,2553,,47.151379,7.322136,453,CH-BE,SZ05,CH021,CH.BE.BI,746,Europe/Zurich,+01:00,+02:00
1005526109,IT,Berna,Bienne,Scheuren,Scheuren,2556,,47.133423,7.316772,432,CH-BE,SZ05,CH021,CH.BE.BI,747,Europe/Zurich,+01:00,+02:00
1005526110,IT,Berna,Bienne,Schwadernau,Schwadernau,2556,,47.129519,7.306041,433,CH-BE,SZ05,CH021,CH.BE.BI,748,Europe/Zurich,+01:00,+02:00
1005526111,IT,Berna,Bienne,Sutz-Lattrigen,Lattrigen,2572,,47.099084,7.211706,446,CH-BE,SZ05,CH021,CH.BE.BI,750,Europe/Zurich,+01:00,+02:00
1005526112,IT,Berna,Bienne,Sutz-Lattrigen,Sutz,2572,,47.101319,7.209759,434,CH-BE,SZ05,CH021,CH.BE.BI,750,Europe/Zurich,+01:00,+02:00
1005526113,IT,Berna,Bienne,Twann-Tüscherz,Alfermée,2512,,47.118885,7.201996,474,CH-BE,SZ05,CH021,CH.BE.BI,756,Europe/Zurich,+01:00,+02:00
1005526114,IT,Berna,Bienne,Twann-Tüscherz,Gaicht,2513,,47.1087,7.166808,694,CH-BE,SZ05,CH021,CH.BE.BI,756,Europe/Zurich,+01:00,+02:00
1005526115,IT,Berna,Bienne,Twann-Tüscherz,Tüscherz-Alfermée,2512,,47.118268,7.199069,506,CH-BE,SZ05,CH021,CH.BE.BI,756,Europe/Zurich,+01:00,+02:00
1005526116,IT,Berna,Bienne,Twann-Tüscherz,Twann,2513,,47.094686,7.156265,457,CH-BE,SZ05,CH021,CH.BE.BI,756,Europe/Zurich,+01:00,+02:00
1005526117,IT,Berna,Bienne,Twann-Tüscherz,Wingreis,2513,,47.101839,7.175295,447,CH-BE,SZ05,CH021,CH.BE.BI,756,Europe/Zurich,+01:00,+02:00
1005526118,IT,Berna,Emmental,Aefligen,Aefligen,3426,,47.093963,7.556338,496,CH-BE,SZ05,CH021,CH.BE.EM,401,Europe/Zurich,+01:00,+02:00
1005526119,IT,Berna,Emmental,Affoltern im Emmental,Affoltern im Emmental,3416,,47.064649,7.730862,801,CH-BE,SZ05,CH021,CH.BE.EM,951,Europe/Zurich,+01:00,+02:00
1005526120,IT,Berna,Emmental,Affoltern im Emmental,Häusernmoos im Emmental,3463,,47.079264,7.749219,710,CH-BE,SZ05,CH021,CH.BE.EM,951,Europe/Zurich,+01:00,+02:00
1005526121,IT,Berna,Emmental,Affoltern im Emmental,Waltrigen,3463,,47.080455,7.755402,717,CH-BE,SZ05,CH021,CH.BE.EM,951,Europe/Zurich,+01:00,+02:00
1005526122,IT,Berna,Emmental,Affoltern im Emmental,Weier im Emmental,3462,,47.061064,7.749625,736,CH-BE,SZ05,CH021,CH.BE.EM,951,Europe/Zurich,+01:00,+02:00
1005526123,IT,Berna,Emmental,Alchenstorf,Alchenstorf,3473,,47.125327,7.637074,512,CH-BE,SZ05,CH021,CH.BE.EM,402,Europe/Zurich,+01:00,+02:00
1005526124,IT,Berna,Emmental,Bätterkinden,Bätterkinden,3315,,47.132836,7.538315,473,CH-BE,SZ05,CH021,CH.BE.EM,533,Europe/Zurich,+01:00,+02:00
1005526125,IT,Berna,Emmental,Bätterkinden,Kräiligen,3315,,47.149327,7.533237,466,CH-BE,SZ05,CH021,CH.BE.EM,533,Europe/Zurich,+01:00,+02:00
1005526126,IT,Berna,Emmental,Burgdorf,Burgdorf,3400,,47.057963,7.628682,537,CH-BE,SZ05,CH021,CH.BE.EM,404,Europe/Zurich,+01:00,+02:00
1005526127,IT,Berna,Emmental,Dürrenroth,Dürrenroth,3465,,47.090078,7.792121,697,CH-BE,SZ05,CH021,CH.BE.EM,952,Europe/Zurich,+01:00,+02:00
1005526128,IT,Berna,Emmental,Eggiwil,Aeschau,3536,,46.909135,7.761955,698,CH-BE,SZ05,CH021,CH.BE.EM,901,Europe/Zurich,+01:00,+02:00
1005526129,IT,Berna,Emmental,Eggiwil,Eggiwil,3537,,46.875018,7.795755,748,CH-BE,SZ05,CH021,CH.BE.EM,901,Europe/Zurich,+01:00,+02:00
1005526130,IT,Berna,Emmental,Ersigen,Ersigen,3423,,47.094088,7.595894,504,CH-BE,SZ05,CH021,CH.BE.EM,405,Europe/Zurich,+01:00,+02:00
1011402384,IT,Berna,Emmental,Ersigen,Niederösch,3424,,47.116679,7.615287,486,CH-BE,SZ05,CH021,CH.BE.EM,405,Europe/Zurich,+01:00,+02:00
1011402468,IT,Berna,Emmental,Ersigen,Oberösch,3424,,47.10832,7.60906,490,CH-BE,SZ05,CH021,CH.BE.EM,405,Europe/Zurich,+01:00,+02:00
1005526131,IT,Berna,Emmental,Ersigen,Rudswil,3423,,47.101485,7.605788,502,CH-BE,SZ05,CH021,CH.BE.EM,405,Europe/Zurich,+01:00,+02:00
1005526132,IT,Berna,Emmental,Hasle bei Burgdorf,Biembach im Emmental,3419,,47.065734,7.680941,708,CH-BE,SZ05,CH021,CH.BE.EM,406,Europe/Zurich,+01:00,+02:00
1005526133,IT,Berna,Emmental,Hasle bei Burgdorf,Hasle bei Burgdorf,3415,,47.015835,7.64521,569,CH-BE,SZ05,CH021,CH.BE.EM,406,Europe/Zurich,+01:00,+02:00
1005526134,IT,Berna,Emmental,Hasle bei Burgdorf,Kalchofen bei Burgdorf,3415,,47.018433,7.64994,565,CH-BE,SZ05,CH021,CH.BE.EM,406,Europe/Zurich,+01:00,+02:00
1005526135,IT,Berna,Emmental,Hasle bei Burgdorf,Schafhausen im Emmental,3415,,46.995497,7.656257,607,CH-BE,SZ05,CH021,CH.BE.EM,406,Europe/Zurich,+01:00,+02:00
1005526136,IT,Berna,Emmental,Heimiswil,Busswil bei Heimiswil,3412,,47.039976,7.653842,650,CH-BE,SZ05,CH021,CH.BE.EM,407,Europe/Zurich,+01:00,+02:00
1005526137,IT,Berna,Emmental,Heimiswil,Heimiswil,3412,,47.064777,7.659524,616,CH-BE,SZ05,CH021,CH.BE.EM,407,Europe/Zurich,+01:00,+02:00
1005526138,IT,Berna,Emmental,Heimiswil,Kaltacker,3413,,47.077128,7.671564,701,CH-BE,SZ05,CH021,CH.BE.EM,407,Europe/Zurich,+01:00,+02:00
1005526139,IT,Berna,Emmental,Hellsau,Hellsau,3429,,47.145719,7.649178,488,CH-BE,SZ05,CH021,CH.BE.EM,408,Europe/Zurich,+01:00,+02:00
1005526140,IT,Berna,Emmental,Hindelbank,Hindelbank,3324,,47.045472,7.540081,521,CH-BE,SZ05,CH021,CH.BE.EM,409,Europe/Zurich,+01:00,+02:00
1005526141,IT,Berna,Emmental,Höchstetten,Höchstetten,3429,,47.142407,7.632477,477,CH-BE,SZ05,CH021,CH.BE.EM,410,Europe/Zurich,+01:00,+02:00
1005526142,IT,Berna,Emmental,Kernenried,Kernenried,3309,,47.068835,7.543853,508,CH-BE,SZ05,CH021,CH.BE.EM,411,Europe/Zurich,+01:00,+02:00
1005526143,IT,Berna,Emmental,Kirchberg,Bütikofen,3422,,47.0833,7.614003,522,CH-BE,SZ05,CH021,CH.BE.EM,412,Europe/Zurich,+01:00,+02:00
1005526144,IT,Berna,Emmental,Kirchberg,Kirchberg,3422,,47.089374,7.582575,506,CH-BE,SZ05,CH021,CH.BE.EM,412,Europe/Zurich,+01:00,+02:00
1005526145,IT,Berna,Emmental,Koppigen,Koppigen,3425,,47.132909,7.604189,477,CH-BE,SZ05,CH021,CH.BE.EM,413,Europe/Zurich,+01:00,+02:00
1005526146,IT,Berna,Emmental,Koppigen,Oeschberg,3425,,47.12792,7.610132,481,CH-BE,SZ05,CH021,CH.BE.EM,413,Europe/Zurich,+01:00,+02:00
1005526147,IT,Berna,Emmental,Koppigen,St. Niklaus bei Koppigen,3425,,47.130705,7.61389,486,CH-BE,SZ05,CH021,CH.BE.EM,413,Europe/Zurich,+01:00,+02:00
1005526148,IT,Berna,Emmental,Krauchthal,Grauenstein,3325,,46.91555,7.859507,775,CH-BE,SZ05,CH021,CH.BE.EM,414,Europe/Zurich,+01:00,+02:00
1005526149,IT,Berna,Emmental,Krauchthal,Hettiswil bei Hindelbank,3325,,47.03118,7.554868,547,CH-BE,SZ05,CH021,CH.BE.EM,414,Europe/Zurich,+01:00,+02:00
1005526150,IT,Berna,Emmental,Krauchthal,Krauchthal,3326,,47.008724,7.565539,582,CH-BE,SZ05,CH021,CH.BE.EM,414,Europe/Zurich,+01:00,+02:00
1005526151,IT,Berna,Emmental,Krauchthal,Schleumen,3325,,47.039849,7.573396,553,CH-BE,SZ05,CH021,CH.BE.EM,414,Europe/Zurich,+01:00,+02:00
1005526152,IT,Berna,Emmental,Krauchthal,Thorberg,3326,,47.002519,7.564405,638,CH-BE,SZ05,CH021,CH.BE.EM,414,Europe/Zurich,+01:00,+02:00
1005526153,IT,Berna,Emmental,Langnau im Emmental,Bärau,3552,,46.932442,7.811147,699,CH-BE,SZ05,CH021,CH.BE.EM,902,Europe/Zurich,+01:00,+02:00
1005526154,IT,Berna,Emmental,Langnau im Emmental,Gohl,3553,,46.954587,7.807018,791,CH-BE,SZ05,CH021,CH.BE.EM,902,Europe/Zurich,+01:00,+02:00
1005526155,IT,Berna,Emmental,Langnau im Emmental,Langnau im Emmental,3550,,46.940703,7.783291,680,CH-BE,SZ05,CH021,CH.BE.EM,902,Europe/Zurich,+01:00,+02:00
1005526156,IT,Berna,Emmental,Langnau im Emmental,Oberfrittenbach,3551,,46.958487,7.788132,823,CH-BE,SZ05,CH021,CH.BE.EM,902,Europe/Zurich,+01:00,+02:00
1005526157,IT,Berna,Emmental,Langnau im Emmental,Obermatt bei Langnau,3550,,46.951702,7.754888,646,CH-BE,SZ05,CH021,CH.BE.EM,902,Europe/Zurich,+01:00,+02:00
1005526158,IT,Berna,Emmental,Lauperswil,Emmenmatt,3543,,46.950225,7.747038,649,CH-BE,SZ05,CH021,CH.BE.EM,903,Europe/Zurich,+01:00,+02:00
1005526159,IT,Berna,Emmental,Lauperswil,Lauperswil,3438,,46.966228,7.741149,640,CH-BE,SZ05,CH021,CH.BE.EM,903,Europe/Zurich,+01:00,+02:00
1005526160,IT,Berna,Emmental,Lauperswil,Moosegg,3543,,46.948726,7.712621,946,CH-BE,SZ05,CH021,CH.BE.EM,903,Europe/Zurich,+01:00,+02:00
1005526161,IT,Berna,Emmental,Lauperswil,Waldhäusern,3543,,46.941805,7.710517,968,CH-BE,SZ05,CH021,CH.BE.EM,903,Europe/Zurich,+01:00,+02:00
1005526162,IT,Berna,Emmental,Lützelflüh,Grünenmatt,3452,,47.007688,7.722499,623,CH-BE,SZ05,CH021,CH.BE.EM,955,Europe/Zurich,+01:00,+02:00
1005526163,IT,Berna,Emmental,Lützelflüh,Lützelflüh-Goldbach,3432,,47.003883,7.674812,589,CH-BE,SZ05,CH021,CH.BE.EM,955,Europe/Zurich,+01:00,+02:00
1005526164,IT,Berna,Emmental,Lützelflüh,Ramsei,3435,,46.99885,7.710513,603,CH-BE,SZ05,CH021,CH.BE.EM,955,Europe/Zurich,+01:00,+02:00
1005526165,IT,Berna,Emmental,Lützelflüh,Waldhaus,3432,,47.010422,7.702158,638,CH-BE,SZ05,CH021,CH.BE.EM,955,Europe/Zurich,+01:00,+02:00
1005526166,IT,Berna,Emmental,Lyssach,Lyssach,3421,,47.065499,7.581949,521,CH-BE,SZ05,CH021,CH.BE.EM,415,Europe/Zurich,+01:00,+02:00
1005526167,IT,Berna,Emmental,Mötschwil,Mötschwil,3324,,47.049248,7.568051,537,CH-BE,SZ05,CH021,CH.BE.EM,416,Europe/Zurich,+01:00,+02:00
1005526169,IT,Berna,Emmental,Oberburg,Oberburg,3414,,47.039197,7.627411,550,CH-BE,SZ05,CH021,CH.BE.EM,418,Europe/Zurich,+01:00,+02:00
1005526171,IT,Berna,Emmental,Röthenbach im Emmental,Röthenbach im Emmental,3538,,46.854172,7.741212,828,CH-BE,SZ05,CH021,CH.BE.EM,904,Europe/Zurich,+01:00,+02:00
1005526172,IT,Berna,Emmental,Rüderswil,Mungnau,3436,,46.957177,7.75271,639,CH-BE,SZ05,CH021,CH.BE.EM,905,Europe/Zurich,+01:00,+02:00
1005526173,IT,Berna,Emmental,Rüderswil,Ranflüh,3439,,46.98946,7.739815,626,CH-BE,SZ05,CH021,CH.BE.EM,905,Europe/Zurich,+01:00,+02:00
1005526174,IT,Berna,Emmental,Rüderswil,Rüderswil,3437,,46.983947,7.720636,651,CH-BE,SZ05,CH021,CH.BE.EM,905,Europe/Zurich,+01:00,+02:00
1005526175,IT,Berna,Emmental,Rüderswil,Schwanden im Emmental,3433,,46.986794,7.694256,647,CH-BE,SZ05,CH021,CH.BE.EM,905,Europe/Zurich,+01:00,+02:00
1005526176,IT,Berna,Emmental,Rüderswil,Unterfrittenbach,3436,,46.978381,7.766995,728,CH-BE,SZ05,CH021,CH.BE.EM,905,Europe/Zurich,+01:00,+02:00
1005526177,IT,Berna,Emmental,Rüderswil,Zollbrück,3436,,46.97549,7.740686,627,CH-BE,SZ05,CH021,CH.BE.EM,905,Europe/Zurich,+01:00,+02:00
1005526178,IT,Berna,Emmental,Rüdtligen-Alchenflüh,Alchenflüh,3422,,47.083746,7.577118,510,CH-BE,SZ05,CH021,CH.BE.EM,420,Europe/Zurich,+01:00,+02:00
1005526179,IT,Berna,Emmental,Rüdtligen-Alchenflüh,Rüdtligen,3422,,47.082423,7.592682,529,CH-BE,SZ05,CH021,CH.BE.EM,420,Europe/Zurich,+01:00,+02:00
1005526180,IT,Berna,Emmental,Rüegsau,Rüegsau,3417,,47.025432,7.67417,600,CH-BE,SZ05,CH021,CH.BE.EM,956,Europe/Zurich,+01:00,+02:00
1005526181,IT,Berna,Emmental,Rüegsau,Rüegsauschachen,3415,,47.017978,7.659818,569,CH-BE,SZ05,CH021,CH.BE.EM,956,Europe/Zurich,+01:00,+02:00
1005526182,IT,Berna,Emmental,Rüegsau,Rüegsbach,3418,,47.033916,7.691228,643,CH-BE,SZ05,CH021,CH.BE.EM,956,Europe/Zurich,+01:00,+02:00
1005526183,IT,Berna,Emmental,Rumendingen,Rumendingen,3472,,47.105472,7.644318,530,CH-BE,SZ05,CH021,CH.BE.EM,421,Europe/Zurich,+01:00,+02:00
1005526184,IT,Berna,Emmental,Rüti bei Lyssach,Rüti bei Lyssach,3421,,47.053959,7.578396,532,CH-BE,SZ05,CH021,CH.BE.EM,422,Europe/Zurich,+01:00,+02:00
1005526185,IT,Berna,Emmental,Schangnau,Bumbach,6197,,46.813853,7.900942,938,CH-BE,SZ05,CH021,CH.BE.EM,906,Europe/Zurich,+01:00,+02:00
1005526186,IT,Berna,Emmental,Schangnau,Kemmeriboden,6197,,46.801325,7.935552,1024,CH-BE,SZ05,CH021,CH.BE.EM,906,Europe/Zurich,+01:00,+02:00
1005526187,IT,Berna,Emmental,Schangnau,Schangnau,6197,,46.82754,7.860578,935,CH-BE,SZ05,CH021,CH.BE.EM,906,Europe/Zurich,+01:00,+02:00
1005526188,IT,Berna,Emmental,Signau,Schüpbach,3535,,46.92721,7.734562,671,CH-BE,SZ05,CH021,CH.BE.EM,907,Europe/Zurich,+01:00,+02:00
1005526189,IT,Berna,Emmental,Signau,Signau,3534,,46.921785,7.727547,690,CH-BE,SZ05,CH021,CH.BE.EM,907,Europe/Zurich,+01:00,+02:00
1005526190,IT,Berna,Emmental,Signau,Steinen bei Signau,3534,,46.9048,7.71851,721,CH-BE,SZ05,CH021,CH.BE.EM,907,Europe/Zurich,+01:00,+02:00
1005526191,IT,Berna,Emmental,Sumiswald,Gammenthal,3454,,47.035145,7.738304,696,CH-BE,SZ05,CH021,CH.BE.EM,957,Europe/Zurich,+01:00,+02:00
1005526192,IT,Berna,Emmental,Sumiswald,Griesbach bei Sumiswald,3454,,47.045211,7.744188,718,CH-BE,SZ05,CH021,CH.BE.EM,957,Europe/Zurich,+01:00,+02:00
1005526193,IT,Berna,Emmental,Sumiswald,Grünen,3455,,47.025142,7.742102,675,CH-BE,SZ05,CH021,CH.BE.EM,957,Europe/Zurich,+01:00,+02:00
1005526194,IT,Berna,Emmental,Sumiswald,Kurzenei,3457,,47.039561,7.797888,770,CH-BE,SZ05,CH021,CH.BE.EM,957,Europe/Zurich,+01:00,+02:00
1005526195,IT,Berna,Emmental,Sumiswald,Oberei bei Wasen,3457,,47.043871,7.774253,734,CH-BE,SZ05,CH021,CH.BE.EM,957,Europe/Zurich,+01:00,+02:00
1005526196,IT,Berna,Emmental,Sumiswald,Sumiswald,3454,,47.028412,7.744754,702,CH-BE,SZ05,CH021,CH.BE.EM,957,Europe/Zurich,+01:00,+02:00
1005526197,IT,Berna,Emmental,Sumiswald,Wasen im Emmental,3457,,47.042719,7.794464,766,CH-BE,SZ05,CH021,CH.BE.EM,957,Europe/Zurich,+01:00,+02:00
1005526198,IT,Berna,Emmental,Trachselwald,Heimisbach,3453,,47.012061,7.761077,709,CH-BE,SZ05,CH021,CH.BE.EM,958,Europe/Zurich,+01:00,+02:00
1005526199,IT,Berna,Emmental,Trachselwald,Thal bei Heimisbach,3453,,46.911553,7.257166,536,CH-BE,SZ05,CH021,CH.BE.EM,958,Europe/Zurich,+01:00,+02:00
1005526200,IT,Berna,Emmental,Trachselwald,Trachselwald,3456,,47.01639,7.736989,682,CH-BE,SZ05,CH021,CH.BE.EM,958,Europe/Zurich,+01:00,+02:00
1005526201,IT,Berna,Emmental,Trub,Fankhaus,3557,,46.96644,7.90796,896,CH-BE,SZ05,CH021,CH.BE.EM,908,Europe/Zurich,+01:00,+02:00
1005526202,IT,Berna,Emmental,Trub,Längengrund,3556,,46.932111,7.861593,789,CH-BE,SZ05,CH021,CH.BE.EM,908,Europe/Zurich,+01:00,+02:00
1005526203,IT,Berna,Emmental,Trub,Trub,3556,,46.942405,7.877272,812,CH-BE,SZ05,CH021,CH.BE.EM,908,Europe/Zurich,+01:00,+02:00
1005526204,IT,Berna,Emmental,Trubschachen,Trubschachen,3555,,46.922336,7.846402,739,CH-BE,SZ05,CH021,CH.BE.EM,909,Europe/Zurich,+01:00,+02:00
1005526205,IT,Berna,Emmental,Utzenstorf,Landshut,3427,,47.136372,7.550898,471,CH-BE,SZ05,CH021,CH.BE.EM,552,Europe/Zurich,+01:00,+02:00
1005526206,IT,Berna,Emmental,Utzenstorf,Utzenstorf,3427,,47.128385,7.558196,477,CH-BE,SZ05,CH021,CH.BE.EM,552,Europe/Zurich,+01:00,+02:00
1005526207,IT,Berna,Emmental,Wiler bei Utzenstorf,Wiler bei Utzenstorf,3428,,47.151972,7.558646,465,CH-BE,SZ05,CH021,CH.BE.EM,554,Europe/Zurich,+01:00,+02:00
1005526208,IT,Berna,Emmental,Willadingen,Willadingen,3425,,47.144778,7.612107,468,CH-BE,SZ05,CH021,CH.BE.EM,423,Europe/Zurich,+01:00,+02:00
1005526209,IT,Berna,Emmental,Wynigen,Ferrenberg bei Wynigen,3474,,47.107838,7.713256,745,CH-BE,SZ05,CH021,CH.BE.EM,424,Europe/Zurich,+01:00,+02:00
1005526210,IT,Berna,Emmental,Wynigen,Rüedisbach,3474,,47.119402,7.703359,644,CH-BE,SZ05,CH021,CH.BE.EM,424,Europe/Zurich,+01:00,+02:00
1005526211,IT,Berna,Emmental,Wynigen,Wynigen,3472,,47.105981,7.667745,533,CH-BE,SZ05,CH021,CH.BE.EM,424,Europe/Zurich,+01:00,+02:00
1005526212,IT,Berna,Emmental,Zielebach,Zielebach,4564,,47.158796,7.575315,460,CH-BE,SZ05,CH021,CH.BE.EM,556,Europe/Zurich,+01:00,+02:00
1005526213,IT,Berna,Frutigen-Niedersimmental,Adelboden,Adelboden,3715,,46.478368,7.560894,1287,CH-BE,SZ05,CH021,CH.BE.FT,561,Europe/Zurich,+01:00,+02:00
1005526214,IT,Berna,Frutigen-Niedersimmental,Adelboden,Hirzboden,3715,,46.509355,7.583775,1165,CH-BE,SZ05,CH021,CH.BE.FT,561,Europe/Zurich,+01:00,+02:00
1005526215,IT,Berna,Frutigen-Niedersimmental,Aeschi bei Spiez,Aeschi bei Spiez,3703,,46.658533,7.696448,861,CH-BE,SZ05,CH021,CH.BE.FT,562,Europe/Zurich,+01:00,+02:00
1005526216,IT,Berna,Frutigen-Niedersimmental,Aeschi bei Spiez,Aeschiried,3703,,46.649905,7.715176,950,CH-BE,SZ05,CH021,CH.BE.FT,562,Europe/Zurich,+01:00,+02:00
1005526217,IT,Berna,Frutigen-Niedersimmental,Aeschi bei Spiez,Emdthal,3711,,46.654225,7.684134,712,CH-BE,SZ05,CH021,CH.BE.FT,562,Europe/Zurich,+01:00,+02:00
1005526218,IT,Berna,Frutigen-Niedersimmental,Aeschi bei Spiez,Heustrich-Emdthal,3711,,46.63977,7.689514,708,CH-BE,SZ05,CH021,CH.BE.FT,562,Europe/Zurich,+01:00,+02:00
1005526219,IT,Berna,Frutigen-Niedersimmental,Därstetten,Därstetten,3763,,46.659197,7.491463,755,CH-BE,SZ05,CH021,CH.BE.FT,761,Europe/Zurich,+01:00,+02:00
1005526220,IT,Berna,Frutigen-Niedersimmental,Därstetten,Weissenburg,3764,,46.658378,7.475444,758,CH-BE,SZ05,CH021,CH.BE.FT,761,Europe/Zurich,+01:00,+02:00
1005526221,IT,Berna,Frutigen-Niedersimmental,Diemtigen,Diemtigen,3754,,46.649039,7.564638,822,CH-BE,SZ05,CH021,CH.BE.FT,762,Europe/Zurich,+01:00,+02:00
1005526222,IT,Berna,Frutigen-Niedersimmental,Diemtigen,Horboden,3755,,46.632228,7.561063,831,CH-BE,SZ05,CH021,CH.BE.FT,762,Europe/Zurich,+01:00,+02:00
